entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,"","Instructions"
"3072953383","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","1) Edit your lineup by inserting any player from this list into their appropriate position columns"
"3072953386","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"3072953389","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited"
"3072953391","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","4) You can not use this form to create new entries"
"3072953393","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","",""
"3072953395","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
"","","","","","","","","","","","","",87247-84410:Gustav Lindstrom,87247-84410,D,Gustav,Gustav Lindstrom,Lindstrom,3.7666667302449546,24,3600,NYR@DET,DET,NYR,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-12744:Mark Pysyk,87247-12744,D,Mark,Mark Pysyk,Pysyk,5.0941175573012405,68,3600,NYR@DET,DET,NYR,IR,Achilles,,,,D/UTIL
"","","","","","","","","","","","","",87247-70117:Steven Santini,87247-70117,D,Steven,Steven Santini,Santini,8,4,3600,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-8709:Alexander Edler,87247-8709,D,Alexander,Alexander Edler,Edler,5.436734569316008,49,3600,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-96789:Tyler Tucker,87247-96789,D,Tyler,Tyler Tucker,Tucker,3.6705883250517,17,3600,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-96800:Urho Vaakanainen,87247-96800,D,Urho,Urho Vaakanainen,Vaakanainen,4.521739130434782,23,3600,ANH@WSH,ANH,WSH,IR,Lower body,,,,D/UTIL
"","","","","","","","","","","","","",87247-80444:Radim Simek,87247-80444,D,Radim,Radim Simek,Simek,4.9290323565083165,31,3600,NSH@SJ,SJ,NSH,IR,Upper body,,,,D/UTIL
"","","","","","","","","","","","","",87247-80475:Oskar Lindblom,87247-80475,W,Oskar,Oskar Lindblom,Lindblom,4.108928680419922,56,3600,NSH@SJ,SJ,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-113270:Philip Broberg,87247-113270,D,Philip,Philip Broberg,Broberg,4.300000190734863,32,3600,EDM@PIT,EDM,PIT,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-41591:Jon Merrill,87247-41591,D,Jon,Jon Merrill,Merrill,4.769811378335053,53,3600,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-113287:Dakota Joshua,87247-113287,W,Dakota,Dakota Joshua,Joshua,4.542592649106626,54,3600,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-8847:Robert Bortuzzo,87247-8847,D,Robert,Robert Bortuzzo,Bortuzzo,2.8470589132869946,34,3600,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-80561:Jan Rutta,87247-80561,D,Jan,Jan Rutta,Rutta,5.809523809523809,42,3600,EDM@PIT,PIT,EDM,IR,Upper body,,,,D/UTIL
"","","","","","","","","","","","","",87247-23222:Zemgus Girgensons,87247-23222,W,Zemgus,Zemgus Girgensons,Girgensons,5.192453060510023,53,3600,BUF@TB,BUF,TB,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-8903:Marco Scandella,87247-8903,D,Marco,Marco Scandella,Scandella,3.200000047683716,1,3600,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-97056:Connor Dewar,87247-97056,W,Connor,Connor Dewar,Dewar,4.928571428571429,56,3600,MIN@CBJ,MIN,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97096:Isac Lundestrom,87247-97096,C,Isac,Isac Lundestrom,Lundestrom,5.416216051256335,37,3600,ANH@WSH,ANH,WSH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-97107:Kevin Bahl,87247-97107,D,Kevin,Kevin Bahl,Bahl,3.1039999389648436,25,3600,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-62295:Jonny Brodzinski,87247-62295,W,Jonny,Jonny Brodzinski,Brodzinski,4.150000095367432,16,3600,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97140:Joe Veleno,87247-97140,C,Joe,Joe Veleno,Veleno,5.356363747336648,55,3600,NYR@DET,DET,NYR,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82828:Christian Wolanin,87247-82828,D,Christian,Christian Wolanin,Wolanin,4,2,3600,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82851:Jordan Greenway,87247-82851,W,Jordan,Jordan Greenway,Greenway,4.920000076293945,40,3600,MIN@CBJ,MIN,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97188:Jake Christiansen,87247-97188,D,Jake,Jake Christiansen,Christiansen,4.444444444444445,18,3600,MIN@CBJ,CBJ,MIN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-148401:Walker Duehr,87247-148401,W,Walker,Walker Duehr,Duehr,7.91111077202691,9,3600,CGY@VGK,CGY,VGK,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-148412:Zac Jones,87247-148412,D,Zac,Zac Jones,Jones,4.0941175573012405,17,3600,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-39870:Tanner Pearson,87247-39870,W,Tanner,Tanner Pearson,Pearson,5.464285714285714,14,3600,VAN@STL,VAN,STL,IR,Hand,,,,W/UTIL
"","","","","","","","","","","","","",87247-15302:Nathan Beaulieu,87247-15302,D,Nathan,Nathan Beaulieu,Beaulieu,4.586666870117187,30,3600,ANH@WSH,ANH,WSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-97233:Jesper Boqvist,87247-97233,W,Jesper,Jesper Boqvist,Boqvist,4,49,3600,LA@NJ,NJ,LA,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-15313:Vladislav Namestnikov,87247-15313,W,Vladislav,Vladislav Namestnikov,Namestnikov,5.351851851851852,54,3600,BUF@TB,TB,BUF,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-66516:Niko Mikkola,87247-66516,D,Niko,Niko Mikkola,Mikkola,3.621052524499726,57,3600,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-62443:Jaycob Megna,87247-62443,D,Jaycob,Jaycob Megna,Megna,5.655999755859375,50,3600,BOS@SEA,SEA,BOS,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66553:Lane Pederson,87247-66553,C,Lane,Lane Pederson,Pederson,5.107692425067608,13,3600,MIN@CBJ,CBJ,MIN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-15374:Scott Harrington,87247-15374,D,Scott,Scott Harrington,Harrington,5.489655067180765,29,3600,NSH@SJ,SJ,NSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-103445:Vladislav Gavrikov,87247-103445,D,Vladislav,Vladislav Gavrikov,Gavrikov,6.423076923076923,52,3600,MIN@CBJ,CBJ,MIN,DTD,Not injury related,,,,D/UTIL
"","","","","","","","","","","","","",87247-15395:Brett Ritchie,87247-15395,W,Brett,Brett Ritchie,Ritchie,4.9882354736328125,34,3600,CGY@VGK,CGY,VGK,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-66598:Jakub Zboril,87247-66598,D,Jakub,Jakub Zboril,Zboril,2.588235294117647,17,3600,BOS@SEA,BOS,SEA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66625:Keegan Kolesar,87247-66625,W,Keegan,Keegan Kolesar,Kolesar,4.5473686352110745,57,3600,CGY@VGK,VGK,CGY,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-66682:Travis Dermott,87247-66682,D,Travis,Travis Dermott,Dermott,3.5636364329944956,11,3600,VAN@STL,VAN,STL,IR,Undisclosed,,,,D/UTIL
"","","","","","","","","","","","","",87247-103573:Jacob Bryson,87247-103573,D,Jacob,Jacob Bryson,Bryson,4.318181818181818,44,3600,BUF@TB,BUF,TB,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66726:Colton White,87247-66726,D,Colton,Colton White,White,3.085714340209961,28,3600,ANH@WSH,ANH,WSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-54457:Jordan Oesterle,87247-54457,D,Jordan,Jordan Oesterle,Oesterle,4.571428571428571,42,3600,NYR@DET,DET,NYR,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-103624:Brandon Duhaime,87247-103624,W,Brandon,Brandon Duhaime,Duhaime,4.929411944221048,34,3600,MIN@CBJ,MIN,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-148701:Dylan Holloway,87247-148701,W,Dylan,Dylan Holloway,Holloway,3.3962264150943398,53,3600,EDM@PIT,EDM,PIT,O,Undisclosed,,,,W/UTIL
"","","","","","","","","","","","","",87247-70911:Jake Bean,87247-70911,D,Jake,Jake Bean,Bean,7.446666463216146,15,3600,MIN@CBJ,CBJ,MIN,IR,Shoulder,,,,D/UTIL
"","","","","","","","","","","","","",87247-70925:Brett Howden,87247-70925,W,Brett,Brett Howden,Howden,4.720000203450521,30,3600,CGY@VGK,VGK,CGY,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-113932:Nikita Alexandrov,87247-113932,C,Nikita,Nikita Alexandrov,Alexandrov,5.159999847412109,20,3600,VAN@STL,STL,VAN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-70926:Lucas Johansen,87247-70926,D,Lucas,Lucas Johansen,Johansen,4.800000190734863,2,3600,ANH@WSH,WSH,ANH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-58685:Josh Archibald,87247-58685,W,Josh,Josh Archibald,Archibald,4.627026944547086,37,3600,EDM@PIT,PIT,EDM,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-21926:Brian Dumoulin,87247-21926,D,Brian,Brian Dumoulin,Dumoulin,5.871428353445871,56,3600,EDM@PIT,PIT,EDM,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-128488:Connor Mackey,87247-128488,D,Connor,Connor Mackey,Mackey,4.399999936421712,12,3600,CGY@VGK,CGY,VGK,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-128490:Cole Smith,87247-128490,W,Cole,Cole Smith,Smith,4.628571490852201,49,3600,NSH@SJ,NSH,SJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-128502:Scott Perunovich,87247-128502,D,Scott,Scott Perunovich,Perunovich,5.161538344163161,26,3600,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-128509:Mattias Samuelsson,87247-128509,D,Mattias,Mattias Samuelsson,Samuelsson,5.909999847412109,40,3600,BUF@TB,BUF,TB,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-85571:Filip Zadina,87247-85571,W,Filip,Filip Zadina,Zadina,4.6399998982747395,15,3600,NYR@DET,DET,NYR,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-54951:Pierre-Edouard Bellemare,87247-54951,C,Pierre-Edouard,Pierre-Edouard Bellemare,Bellemare,4.037037037037037,54,3600,BUF@TB,TB,BUF,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-59147:Jake Middleton,87247-59147,D,Jake,Jake Middleton,Middleton,5.921428680419922,56,3600,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-42795:Michael McCarron,87247-42795,W,Michael,Michael McCarron,McCarron,4.96000010172526,15,3600,NSH@SJ,NSH,SJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-59220:Haydn Fleury,87247-59220,D,Haydn,Haydn Fleury,Fleury,3.199999933657439,23,3600,BUF@TB,TB,BUF,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-42855:Ben Harpur,87247-42855,D,Ben,Ben Harpur,Harpur,5.447619120279948,21,3600,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-59256:Kyle Burroughs,87247-59256,D,Kyle,Kyle Burroughs,Burroughs,5.200000127156575,24,3600,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-59263:Nicolas Aube-Kubel,87247-59263,W,Nicolas,Nicolas Aube-Kubel,Aube-Kubel,4,36,3600,ANH@WSH,WSH,ANH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-42962:Brett Kulak,87247-42962,D,Brett,Brett Kulak,Kulak,6.634482548154634,58,3600,EDM@PIT,EDM,PIT,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-12259:Brendan Smith,87247-12259,D,Brendan,Brendan Smith,Smith,4.130769289456881,52,3600,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-79846:Mark Friedman,87247-79846,D,Mark,Mark Friedman,Friedman,5.01818188753995,11,3600,EDM@PIT,PIT,EDM,DTD,Upper body,,,,D/UTIL
"","","","","","","","","","","","","",87247-8169:Zach Bogosian,87247-8169,D,Zach,Zach Bogosian,Bogosian,4.324999809265137,32,3600,BUF@TB,TB,BUF,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-42994:Nikita Zadorov,87247-42994,D,Nikita,Nikita Zadorov,Zadorov,6.546551934603987,58,3600,CGY@VGK,CGY,VGK,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-8178:Milan Lucic,87247-8178,W,Milan,Milan Lucic,Lucic,4.378181873668324,55,3600,CGY@VGK,CGY,VGK,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-79881:Tucker Poolman,87247-79881,D,Tucker,Tucker Poolman,Poolman,5.333333333333333,3,3500,VAN@STL,VAN,STL,IR,Undisclosed,,,,D/UTIL
"","","","","","","","","","","","","",87247-43022:Connor Brown,87247-43022,W,Connor,Connor Brown,Brown,1.2000000476837158,4,3500,ANH@WSH,WSH,ANH,IR,Knee,,,,W/UTIL
"","","","","","","","","","","","","",87247-38933:Slater Koekkoek,87247-38933,D,Slater,Slater Koekkoek,Koekkoek,3.9200000762939453,20,3500,EDM@PIT,EDM,PIT,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-38947:Andrej Sustr,87247-38947,D,Andrej,Andrej Sustr,Sustr,4.06315773411801,38,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-180301:David Spacek,87247-180301,D,David,David Spacek,Spacek,,,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-180305:Benjamin Finkelstein,87247-180305,D,Benjamin,Benjamin Finkelstein,Finkelstein,,,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-161890:Zach Giuttari,87247-161890,D,Zach,Zach Giuttari,Giuttari,,,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-180352:Angus Booth,87247-180352,D,Angus,Angus Booth,Booth,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-180353:Marc Lajoie,87247-180353,D,Marc,Marc Lajoie,Lajoie,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-161940:Kyle Masters,87247-161940,D,Kyle,Kyle Masters,Masters,,,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-168103:Matthew Kessel,87247-168103,D,Matthew,Matthew Kessel,Kessel,,,3500,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-73907:Frederic Allard,87247-73907,D,Frederic,Frederic Allard,Allard,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-180407:Kirill Kudryavtsev,87247-180407,D,Kirill,Kirill Kudryavtsev,Kudryavtsev,,,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-180408:Matt Anderson,87247-180408,D,Matt,Matt Anderson,Anderson,,,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-180409:Chad Nychuk,87247-180409,D,Chad,Chad Nychuk,Nychuk,,,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-159932:Cole Sillinger,87247-159932,C,Cole,Cole Sillinger,Sillinger,4.686538402850811,52,3500,MIN@CBJ,CBJ,MIN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82116:Dmitri Samorukov,87247-82116,D,Dmitri,Dmitri Samorukov,Samorukov,0,1,3500,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-161993:Louka Henault,87247-161993,D,Louka,Louka Henault,Henault,,,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-8411:Thomas Hickey,87247-8411,D,Thomas,Thomas Hickey,Hickey,2.4000000953674316,2,3500,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-39145:Danny DeKeyser,87247-39145,D,Danny,Danny DeKeyser,DeKeyser,5.8033897270590575,59,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-73963:A.J. Greer,87247-73963,W,A.J.,A.J. Greer,Greer,4.514285859607515,42,3500,BOS@SEA,BOS,SEA,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82161:Brady Lyle,87247-82161,D,Brady,Brady Lyle,Lyle,,,3500,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82162:Turner Ottenbreit,87247-82162,D,Turner,Turner Ottenbreit,Ottenbreit,,,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-74015:Dan Renouf,87247-74015,D,Dan,Dan Renouf,Renouf,11.199999809265137,1,3500,BOS@SEA,BOS,SEA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-162081:Tobie Bisson,87247-162081,D,Tobie,Tobie Bisson,Bisson,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-8490:Andy Greene,87247-8490,D,Andy,Andy Greene,Greene,5.402898373811142,69,3500,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-117039:Hunter Skinner,87247-117039,D,Hunter,Hunter Skinner,Skinner,,,3500,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-117038:Matthew Robertson,87247-117038,D,Matthew,Matthew Robertson,Robertson,,,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-74030:Sean Day,87247-74030,D,Sean,Sean Day,Day,3.200000047683716,2,3500,BUF@TB,TB,BUF,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-117046:Quinn Schmiemann,87247-117046,D,Quinn,Quinn Schmiemann,Schmiemann,,,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82236:Chase Priskie,87247-82236,D,Chase,Chase Priskie,Priskie,2.799999952316284,4,3500,BUF@TB,BUF,TB,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-84289:Lawrence Pilut,87247-84289,D,Lawrence,Lawrence Pilut,Pilut,4.470588235294118,17,3500,BUF@TB,BUF,TB,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-162118:Griffin Luce,87247-162118,D,Griffin,Griffin Luce,Luce,,,3500,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-149830:Daemon Hunt,87247-149830,D,Daemon,Daemon Hunt,Hunt,,,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-149831:Ryan O'Rourke,87247-149831,D,Ryan,Ryan O'Rourke,O'Rourke,,,3500,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-162117:Tyson Galloway,87247-162117,D,Tyson,Tyson Galloway,Galloway,,,3500,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-8531:Michael Del Zotto,87247-8531,D,Michael,Michael Del Zotto,Del Zotto,8.12142835344587,28,3500,ANH@WSH,ANH,WSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-117092:Jordan Spence,87247-117092,D,Jordan,Jordan Spence,Spence,3.7333332697550454,3,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-74096:Jacob Moverare,87247-74096,D,Jacob,Jacob Moverare,Moverare,8,2,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-149873:Santeri Hatakka,87247-149873,D,Santeri,Santeri Hatakka,Hatakka,3.2,10,3500,NSH@SJ,SJ,NSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-168321:Kim Nousiainen,87247-168321,D,Kim,Kim Nousiainen,Nousiainen,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-74126:Markus Niemelainen,87247-74126,D,Markus,Markus Niemelainen,Niemelainen,2.2260869896930195,23,3500,EDM@PIT,EDM,PIT,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-74148:Libor Hajek,87247-74148,D,Libor,Libor Hajek,Hajek,3.2400001525878905,20,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-12718:Tyler Pitlick,87247-12718,W,Tyler,Tyler Pitlick,Pitlick,4.057142711821056,42,3500,VAN@STL,STL,VAN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82375:Austin Strand,87247-82375,D,Austin,Austin Strand,Strand,2.8799999237060545,5,3500,ANH@WSH,ANH,WSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-162278:Landon Kosior,87247-162278,D,Landon,Landon Kosior,Kosior,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-162277:Cameron Supryka,87247-162277,D,Cameron,Cameron Supryka,Supryka,,,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-117248:Jon Lizotte,87247-117248,D,Jon,Jon Lizotte,Lizotte,8,1,3500,EDM@PIT,PIT,EDM,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-70225:Gabriel Carlsson,87247-70225,D,Gabriel,Gabriel Carlsson,Carlsson,4.2526317395662,38,3500,ANH@WSH,WSH,ANH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-113273:Tobias Bjornfot,87247-113273,D,Tobias,Tobias Bjornfot,Bjornfot,4.571428571428571,7,3500,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-103033:Jett Woo,87247-103033,D,Jett,Jett Woo,Woo,,,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-113281:Artemi Kniazev,87247-113281,D,Artemi,Artemi Kniazev,Kniazev,1.600000023841858,2,3500,NSH@SJ,SJ,NSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-113286:Brett Leason,87247-113286,W,Brett,Brett Leason,Leason,3.2666667302449546,48,3500,ANH@WSH,ANH,WSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-8860:John Moore,87247-8860,D,John,John Moore,Moore,5.5428570338657925,7,3500,ANH@WSH,ANH,WSH,O,Undisclosed,,,,D/UTIL
"","","","","","","","","","","","","",87247-103079:Brady Keeper,87247-103079,D,Brady,Brady Keeper,Keeper,,,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-142020:Jamie Drysdale,87247-142020,D,Jamie,Jamie Drysdale,Drysdale,2.4888888465033636,9,3500,ANH@WSH,ANH,WSH,IR,Shoulder,,,,D/UTIL
"","","","","","","","","","","","","",87247-8918:Anton Stralman,87247-8918,D,Anton,Anton Stralman,Stralman,2.0799999237060547,10,3500,BOS@SEA,BOS,SEA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-23286:Ryan Murray,87247-23286,D,Ryan,Ryan Murray,Murray,3.5,16,3500,EDM@PIT,EDM,PIT,IR,Back,,,,D/UTIL
"","","","","","","","","","","","","",87247-148220:Ty Emberson,87247-148220,D,Ty,Ty Emberson,Emberson,,,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-70416:Markus Nutivaara,87247-70416,D,Markus,Markus Nutivaara,Nutivaara,8,1,3500,NSH@SJ,SJ,NSH,IR,Lower body,,,,D/UTIL
"","","","","","","","","","","","","",87247-135978:Jack Rathbone,87247-135978,D,Jack,Jack Rathbone,Rathbone,3.4285714285714284,7,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-97090:Alexander Alexeyev,87247-97090,D,Alexander,Alexander Alexeyev,Alexeyev,4.533333460489909,12,3500,ANH@WSH,WSH,ANH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-62276:Austin Czarnik,87247-62276,W,Austin,Austin Czarnik,Czarnik,5.200000127156575,12,3500,NYR@DET,DET,NYR,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97092:Alex Kannok-Leipert,87247-97092,D,Alex,Alex Kannok-Leipert,Kannok-Leipert,,,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-97099:Hunter Drew,87247-97099,D,Hunter,Hunter Drew,Drew,0,2,3500,ANH@WSH,ANH,WSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-170839:Nils Aman,87247-170839,C,Nils,Nils Aman,Aman,3.6837207882903344,43,3500,VAN@STL,VAN,STL,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-97120:Cale Fleury,87247-97120,D,Cale,Cale Fleury,Fleury,2.9866666158040363,15,3500,BOS@SEA,SEA,BOS,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66407:Philippe Myers,87247-66407,D,Philippe,Philippe Myers,Myers,5.476922842172476,13,3500,BUF@TB,TB,BUF,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-15239:Craig Smith,87247-15239,W,Craig,Craig Smith,Smith,4.439534741778706,43,3500,BOS@SEA,BOS,SEA,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97181:Dylan MacPherson,87247-97181,D,Dylan,Dylan MacPherson,MacPherson,,,3500,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-97190:Brayden Pachal,87247-97190,D,Brayden,Brayden Pachal,Pachal,6.222222222222222,9,3500,CGY@VGK,VGK,CGY,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-70579:Michal Kempny,87247-70579,D,Michal,Michal Kempny,Kempny,4.426666768391927,15,3500,BOS@SEA,SEA,BOS,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-97243:Reilly Walsh,87247-97243,D,Reilly,Reilly Walsh,Walsh,14.399999618530273,1,3500,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-97242:Jeremy Davies,87247-97242,D,Jeremy,Jeremy Davies,Davies,1.0666666825612385,3,3500,BUF@TB,BUF,TB,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82913:Blake Hillman,87247-82913,D,Blake,Blake Hillman,Hillman,,,3500,NYR@DET,NYR,DET,,,,,,D/UTIL
